feedback_id,customer_name,feedback,date,product,clean_feedback,sentiment,confidence_score,month
287,Pooja,Support team was very helpful,2025-12-23,Banking App,support team very helpful,positive,0.2,2025-12
288,Suresh,Nothing special,2025-04-13,Laptop,nothing special,positive,0.3571428571428571,2025-04
289,Anitha,Decent product,2025-06-14,Banking App,decent product,positive,0.1666666666666666,2025-06
290,Suresh,Customer support did not respond,2025-10-31,Headphones,customer support did respond,neutral,0.0,2025-10
291,Anitha,Customer support did not respond,2025-01-27,Mobile,customer support did respond,neutral,0.0,2025-01
292,Rahul,Customer support did not respond,2025-04-08,Headphones,customer support did respond,neutral,0.0,2025-04
293,Pooja,Poor quality and waste of money,2025-04-21,Headphones,poor quality waste money,negative,-0.3,2025-04
294,Priya,Nothing special,2025-05-09,Laptop,nothing special,positive,0.3571428571428571,2025-05
295,Pooja,Average experience,2025-01-27,E-commerce,average experience,negative,-0.15,2025-01
296,Suresh,Decent product,2025-06-02,Mobile App,decent product,positive,0.1666666666666666,2025-06
297,Pooja,Excellent quality and very satisfied,2025-07-22,Laptop,excellent quality very satisfied,positive,0.825,2025-07
298,Priya,Excellent quality and very satisfied,2025-06-07,Internet Service,excellent quality very satisfied,positive,0.825,2025-06
299,Karthik,Poor quality and waste of money,2025-07-27,Banking App,poor quality waste money,negative,-0.3,2025-07
300,Suresh,Okay for the price,2025-12-06,Headphones,okay price,positive,0.5,2025-12
301,Priya,Okay for the price,2025-06-10,E-commerce,okay price,positive,0.5,2025-06
302,Priya,Excellent quality and very satisfied,2025-09-28,Mobile,excellent quality very satisfied,positive,0.825,2025-09
303,Pooja,Delivery was too late,2025-03-13,Headphones,delivery too late,negative,-0.3,2025-03
304,Arun,Great service and fast delivery,2025-02-06,Smart Watch,great service fast delivery,positive,0.5,2025-02
305,Karthik,Average experience,2025-05-30,Mobile App,average experience,negative,-0.15,2025-05
306,Pooja,Support team was very helpful,2025-06-11,E-commerce,support team very helpful,positive,0.2,2025-06
307,Priya,Delivery was too late,2025-03-22,Mobile App,delivery too late,negative,-0.3,2025-03
308,Priya,Excellent quality and very satisfied,2025-02-05,Internet Service,excellent quality very satisfied,positive,0.825,2025-02
309,Sneha,Support team was very helpful,2025-11-28,Headphones,support team very helpful,positive,0.2,2025-11
310,Anitha,Decent product,2025-01-31,Mobile,decent product,positive,0.1666666666666666,2025-01
311,Sneha,Okay for the price,2025-08-13,Internet Service,okay price,positive,0.5,2025-08
312,Anitha,Nothing special,2025-03-17,Banking App,nothing special,positive,0.3571428571428571,2025-03
313,Rahul,Acceptable performance,2025-11-01,E-commerce,acceptable performance,neutral,0.0,2025-11
314,Anitha,Very happy with the product,2025-06-25,Headphones,very happy product,positive,1.0,2025-06
315,Anitha,Support team was very helpful,2025-05-03,E-commerce,support team very helpful,positive,0.2,2025-05
316,Suresh,Support team was very helpful,2025-12-05,E-commerce,support team very helpful,positive,0.2,2025-12
317,Pooja,Very bad experience and disappointed,2025-08-07,Mobile,very bad experience disappointed,negative,-0.8299999999999998,2025-08
318,Pooja,Delivery was too late,2025-03-15,Headphones,delivery too late,negative,-0.3,2025-03
319,Divya,Worst product ever,2025-01-05,Smart Watch,worst product ever,negative,-1.0,2025-01
320,Anitha,Very bad experience and disappointed,2025-05-22,Mobile App,very bad experience disappointed,negative,-0.8299999999999998,2025-05
321,Arun,Okay for the price,2025-06-03,Mobile App,okay price,positive,0.5,2025-06
322,Suresh,Very happy with the product,2025-10-18,Laptop,very happy product,positive,1.0,2025-10
323,Divya,Support team was very helpful,2025-07-20,Laptop,support team very helpful,positive,0.2,2025-07
324,Priya,Worst product ever,2025-03-15,Mobile,worst product ever,negative,-1.0,2025-03
325,Rahul,Very happy with the product,2025-12-30,Internet Service,very happy product,positive,1.0,2025-12
326,Sneha,Very bad experience and disappointed,2025-09-19,Laptop,very bad experience disappointed,negative,-0.8299999999999998,2025-09
327,Anitha,"Amazing experience, highly recommend",2025-04-24,Mobile,amazing experience highly recommend,positive,0.38,2025-04
328,Pooja,Okay for the price,2025-02-09,Banking App,okay price,positive,0.5,2025-02
329,Suresh,"Amazing experience, highly recommend",2025-11-23,Internet Service,amazing experience highly recommend,positive,0.38,2025-11
330,Manoj,Decent product,2025-05-16,Internet Service,decent product,positive,0.1666666666666666,2025-05
331,Priya,Great service and fast delivery,2025-12-11,Banking App,great service fast delivery,positive,0.5,2025-12
332,Karthik,Very bad experience and disappointed,2025-06-28,Laptop,very bad experience disappointed,negative,-0.8299999999999998,2025-06
333,Divya,Support team was very helpful,2025-12-15,Banking App,support team very helpful,positive,0.2,2025-12
334,Manoj,Very happy with the product,2025-09-21,Internet Service,very happy product,positive,1.0,2025-09
335,Suresh,Average experience,2025-07-04,Mobile App,average experience,negative,-0.15,2025-07
336,Divya,Very happy with the product,2025-01-15,E-commerce,very happy product,positive,1.0,2025-01
337,Anitha,Nothing special,2025-03-10,Headphones,nothing special,positive,0.3571428571428571,2025-03
338,Karthik,Customer support did not respond,2025-01-28,Banking App,customer support did respond,neutral,0.0,2025-01
339,Priya,Decent product,2025-04-12,E-commerce,decent product,positive,0.1666666666666666,2025-04
340,Sneha,Poor quality and waste of money,2025-09-04,Mobile,poor quality waste money,negative,-0.3,2025-09
341,Sneha,Delivery was too late,2025-02-11,E-commerce,delivery too late,negative,-0.3,2025-02
342,Arun,"Amazing experience, highly recommend",2025-09-25,Banking App,amazing experience highly recommend,positive,0.38,2025-09
343,Manoj,"Amazing experience, highly recommend",2025-10-01,Laptop,amazing experience highly recommend,positive,0.38,2025-10
344,Divya,Okay for the price,2025-10-17,Headphones,okay price,positive,0.5,2025-10
345,Arun,Worst product ever,2025-05-12,Smart Watch,worst product ever,negative,-1.0,2025-05
346,Anitha,Poor quality and waste of money,2025-09-16,Laptop,poor quality waste money,negative,-0.3,2025-09
347,Rahul,Customer support did not respond,2025-02-26,Banking App,customer support did respond,neutral,0.0,2025-02
348,Suresh,Delivery was too late,2025-10-20,E-commerce,delivery too late,negative,-0.3,2025-10
349,Rahul,Average experience,2025-10-31,Internet Service,average experience,negative,-0.15,2025-10
350,Manoj,Nothing special,2025-01-23,Banking App,nothing special,positive,0.3571428571428571,2025-01
351,Arun,Okay for the price,2025-11-27,Mobile App,okay price,positive,0.5,2025-11
352,Anitha,Worst product ever,2025-06-22,Mobile,worst product ever,negative,-1.0,2025-06
353,Pooja,Delivery was too late,2025-03-30,Mobile,delivery too late,negative,-0.3,2025-03
354,Priya,Great service and fast delivery,2025-05-17,E-commerce,great service fast delivery,positive,0.5,2025-05
355,Suresh,Very happy with the product,2025-10-10,Mobile App,very happy product,positive,1.0,2025-10
356,Suresh,Nothing special,2025-08-10,Mobile,nothing special,positive,0.3571428571428571,2025-08
357,Manoj,Worst product ever,2025-11-06,Internet Service,worst product ever,negative,-1.0,2025-11
358,Pooja,Poor quality and waste of money,2025-10-17,Smart Watch,poor quality waste money,negative,-0.3,2025-10
359,Divya,Worst product ever,2025-03-03,Laptop,worst product ever,negative,-1.0,2025-03
360,Priya,Very bad experience and disappointed,2025-10-29,Internet Service,very bad experience disappointed,negative,-0.8299999999999998,2025-10
361,Pooja,Excellent quality and very satisfied,2025-08-18,Headphones,excellent quality very satisfied,positive,0.825,2025-08
362,Karthik,Acceptable performance,2025-10-14,Smart Watch,acceptable performance,neutral,0.0,2025-10
363,Suresh,Nothing special,2025-03-21,Smart Watch,nothing special,positive,0.3571428571428571,2025-03
364,Karthik,Very bad experience and disappointed,2025-06-05,E-commerce,very bad experience disappointed,negative,-0.8299999999999998,2025-06
365,Arun,"Amazing experience, highly recommend",2025-07-18,Internet Service,amazing experience highly recommend,positive,0.38,2025-07
366,Manoj,Worst product ever,2025-07-04,Banking App,worst product ever,negative,-1.0,2025-07
367,Anitha,Very bad experience and disappointed,2025-07-21,Laptop,very bad experience disappointed,negative,-0.8299999999999998,2025-07
368,Manoj,Customer support did not respond,2025-07-25,Mobile,customer support did respond,neutral,0.0,2025-07
369,Divya,Nothing special,2025-07-03,Smart Watch,nothing special,positive,0.3571428571428571,2025-07
370,Karthik,Poor quality and waste of money,2025-09-20,Headphones,poor quality waste money,negative,-0.3,2025-09
371,Suresh,Excellent quality and very satisfied,2025-07-22,E-commerce,excellent quality very satisfied,positive,0.825,2025-07
372,Manoj,Very bad experience and disappointed,2025-05-16,Smart Watch,very bad experience disappointed,negative,-0.8299999999999998,2025-05
373,Rahul,Delivery was too late,2025-10-24,E-commerce,delivery too late,negative,-0.3,2025-10
374,Divya,Support team was very helpful,2025-01-31,Smart Watch,support team very helpful,positive,0.2,2025-01
375,Rahul,Great service and fast delivery,2025-09-28,Headphones,great service fast delivery,positive,0.5,2025-09
376,Sneha,Decent product,2025-07-21,Banking App,decent product,positive,0.1666666666666666,2025-07
377,Karthik,Acceptable performance,2025-05-23,Banking App,acceptable performance,neutral,0.0,2025-05
378,Karthik,Great service and fast delivery,2025-05-22,Headphones,great service fast delivery,positive,0.5,2025-05
379,Divya,Delivery was too late,2025-07-24,Banking App,delivery too late,negative,-0.3,2025-07
380,Divya,Nothing special,2025-05-01,Mobile App,nothing special,positive,0.3571428571428571,2025-05
381,Priya,"Amazing experience, highly recommend",2025-01-05,Smart Watch,amazing experience highly recommend,positive,0.38,2025-01
382,Priya,Worst product ever,2025-04-29,Internet Service,worst product ever,negative,-1.0,2025-04
383,Divya,Okay for the price,2025-10-03,E-commerce,okay price,positive,0.5,2025-10
384,Sneha,Decent product,2025-06-01,E-commerce,decent product,positive,0.1666666666666666,2025-06
385,Suresh,"Amazing experience, highly recommend",2025-04-06,Internet Service,amazing experience highly recommend,positive,0.38,2025-04
386,Rahul,Very bad experience and disappointed,2025-09-29,E-commerce,very bad experience disappointed,negative,-0.8299999999999998,2025-09
387,Divya,Decent product,2025-05-25,Laptop,decent product,positive,0.1666666666666666,2025-05
388,Divya,Nothing special,2025-01-02,Internet Service,nothing special,positive,0.3571428571428571,2025-01
389,Karthik,Excellent quality and very satisfied,2025-01-29,E-commerce,excellent quality very satisfied,positive,0.825,2025-01
390,Sneha,Average experience,2025-07-13,Mobile App,average experience,negative,-0.15,2025-07
391,Rahul,Customer support did not respond,2025-01-19,E-commerce,customer support did respond,neutral,0.0,2025-01
392,Priya,Average experience,2025-04-06,E-commerce,average experience,negative,-0.15,2025-04
393,Priya,Poor quality and waste of money,2025-09-25,Mobile App,poor quality waste money,negative,-0.3,2025-09
394,Arun,Okay for the price,2025-02-11,Laptop,okay price,positive,0.5,2025-02
395,Pooja,Decent product,2025-11-22,Headphones,decent product,positive,0.1666666666666666,2025-11
396,Manoj,Okay for the price,2025-11-08,Mobile App,okay price,positive,0.5,2025-11
397,Priya,Worst product ever,2025-06-28,Internet Service,worst product ever,negative,-1.0,2025-06
398,Pooja,Decent product,2025-04-15,Headphones,decent product,positive,0.1666666666666666,2025-04
399,Karthik,Poor quality and waste of money,2025-01-25,E-commerce,poor quality waste money,negative,-0.3,2025-01
400,Karthik,Nothing special,2025-02-06,Smart Watch,nothing special,positive,0.3571428571428571,2025-02
401,Pooja,Great service and fast delivery,2025-12-12,Laptop,great service fast delivery,positive,0.5,2025-12
402,Pooja,"Amazing experience, highly recommend",2025-03-03,Headphones,amazing experience highly recommend,positive,0.38,2025-03
403,Rahul,Okay for the price,2025-08-04,Headphones,okay price,positive,0.5,2025-08
404,Divya,"Amazing experience, highly recommend",2025-08-12,Laptop,amazing experience highly recommend,positive,0.38,2025-08
405,Arun,Acceptable performance,2025-11-10,Headphones,acceptable performance,neutral,0.0,2025-11
406,Anitha,Okay for the price,2025-10-13,Laptop,okay price,positive,0.5,2025-10
407,Manoj,Very happy with the product,2025-06-14,Mobile App,very happy product,positive,1.0,2025-06
408,Suresh,Delivery was too late,2025-06-13,E-commerce,delivery too late,negative,-0.3,2025-06
409,Divya,Okay for the price,2025-06-16,Laptop,okay price,positive,0.5,2025-06
410,Divya,Acceptable performance,2025-04-23,E-commerce,acceptable performance,neutral,0.0,2025-04
411,Karthik,Customer support did not respond,2025-07-30,Mobile,customer support did respond,neutral,0.0,2025-07
412,Suresh,Very bad experience and disappointed,2025-05-21,Laptop,very bad experience disappointed,negative,-0.8299999999999998,2025-05
413,Divya,Customer support did not respond,2025-09-12,Mobile,customer support did respond,neutral,0.0,2025-09
414,Arun,Acceptable performance,2025-05-02,E-commerce,acceptable performance,neutral,0.0,2025-05
415,Pooja,Decent product,2025-09-26,Banking App,decent product,positive,0.1666666666666666,2025-09
416,Karthik,Great service and fast delivery,2025-06-09,Banking App,great service fast delivery,positive,0.5,2025-06
417,Rahul,Customer support did not respond,2025-03-09,Mobile App,customer support did respond,neutral,0.0,2025-03
418,Rahul,Okay for the price,2025-05-28,E-commerce,okay price,positive,0.5,2025-05
419,Arun,Customer support did not respond,2025-10-02,Mobile App,customer support did respond,neutral,0.0,2025-10
